"Longitude","Latitude","Count"
-121.8643,37.3721,99
-112.0889,33.7248,99
-76.3055,40.0379,99
-77.5081,43.1493,99
-75.612,39.9893,99
-111.8739,33.3201,99
-84.3341,33.8767,99
-77.3197,38.678,98
-122.242,37.8116,98
-122.4382,37.8018,98
-118.0496,34.125,98
-121.7053,37.1894,98
-94.7405,32.5007,98
-96.2837,30.567,98
-80.4849,43.4487,98
-84.3321,39.2713,97
-88.9034,40.4661,97
-86.1765,39.9738,97
-118.2893,34.1281,97
-122.2536,37.8668,97
-81.7897,28.505,97
-98,30.3054,97
145.05,-37.7667,97
-111.6332,40.4647,97
-123.0825,44.069,97
80.2833,13.0833,97
-76.6328,39.4918,97
-122.1041,37.4576,97
-105.0628,40.5195,97
-122.0423,37.5147,97
-111.9357,33.3673,97
-111.9829,33.5007,97
-76.2983,36.8354,97
-73.9813,40.7769,97
-79.7602,43.6858,96
-117.1492,32.6505,96
-73.4416,41.1271,96
-118.1535,33.9761,96
-89.6437,39.8017,96
-118.4716,34.0256,96
-97.0249,32.6606,96
-106.085,35.634,96
-73.9512,40.7805,96
-82.4114,41.1062,96
-80.6748,35.4198,96
-121.5253,37.5038,96
-98.561,29.5415,96
-71.0546,42.4281,96
-87.4302,36.0643,96
-96.8132,32.948,96
-80.0057,32.9878,96
-97.6054,40.4991,96
-120.7669,35.6189,95
-77.3489,38.9311,95
-121.4293,38.3445,95
-1.1667,52.9667,95
-117.4648,34.0881,95
-43.9333,-19.9167,95
-77.5312,37.661,95
-96.8207,32.7825,95
-97.7373,30.176,95
-70.6394,41.8734,95
4.3333,50.8333,95
-118.4293,34.1463,95
-71.4676,42.7654,95
-80.2781,25.8576,95
-95.2519,30.1094,95
-73.4604,44.2098,95
-117.9919,34.1539,95
-121.6293,38.6667,95
-97.0819,32.8592,95
-96.6115,33.0856,95
-111.6585,40.2338,95
-118.3919,34.1379,95
-122.4931,37.7772,95
-76.7794,38.7791,95
-71.3524,42.2873,95
-97.8572,29.9893,95
-85.6206,44.7631,95
-75.1299,40.3101,94
-68.9319,44.7238,94
-96.8143,32.812,94
-122.8756,42.3265,94
8.55,47.3667,94
-95.1776,29.9822,94
-95.6161,30.0972,94
-90.1029,29.9536,94
-95.4475,30.0016,94
-87.9014,41.8649,94
-93.2044,30.2131,94
-121.5567,37.0692,94
-82.4938,27.9731,94
-81.2531,32.0957,94
-75.2931,40.2262,94
-118.134,33.8536,94
-118.3275,34.1006,94
-118.6015,34.1974,94
-122.301,37.5081,94
-76.4915,38.9413,93
-77.1833,39.1372,93
-121.9764,37.8495,93
-79.3261,43.7822,93
-77.2223,38.9499,93
-117.1277,32.7368,93
-69.5559,44.5616,93
-157.8299,21.4539,93
-114.4609,42.563,93
-121.6318,36.7258,93
-95.401,29.7079,93
-122.8037,45.4871,93
-106.533,31.8545,93
-72.5898,42.1015,93
-85.6957,38.3283,93
-77.032,38.9042,93
-86.1594,30.3544,92
-79.9309,32.7766,92
-121.8868,37.2972,92
-74.347,40.5045,92
-82.3265,27.8661,92
-73.5449,41.0857,92
-117.6555,33.9869,92
-122.4602,38.2433,92
-117.9106,33.8263,92
-73.5951,42.7495,92
-70.6667,-33.45,92
-117.9253,33.8703,92
-0.1341,50.8316,92
-79.6901,44.3891,92
-98.6084,29.5197,92
-74.1001,40.7923,92
-121.8915,37.3338,92
-80.8908,35.5675,92
100.5014,13.754,91
-118.4652,34.1465,91
-117.9032,33.7199,91
-89.3758,43.0796,91
-118.3104,34.0762,91
-96.0611,41.1172,91
-121.4383,38.5689,91
-76.8268,39.2106,91
-83.8893,33.8042,91
-76.7075,37.2707,91
-77.847,40.7849,91
-108.3842,45.6583,91
-122.6298,45.6447,91
-117.1293,32.7663,91
-82.4076,29.5731,91
-77.5366,38.7932,91
-122.0881,37.3845,90
-72.6851,41.7637,90
-77.1025,39.006,90
-96.6389,32.9126,90
-73.1409,40.9256,90
-122.7619,38.5021,90
-83.2296,33.0247,90
-95.1903,29.5142,90
-95.577,29.9779,90
-83.7113,42.3241,90
-123.279,44.5642,90
-117.3647,33.9298,90
-121.2268,44.2628,90
-86.1804,39.895,90
-118.2019,33.7542,90
-76.5967,39.3288,90
-83.2307,42.465,90
-120.5059,46.6021,90
-111.6133,40.2181,90
-118.2032,33.9251,90
4.5,51.9167,90
-74.0078,40.733,90
-119.7178,39.1496,90
-111.8244,33.3233,90
-116.86,32.7794,90
-121.3248,38.6262,90
-112.3332,33.6306,89
-98.7217,29.8986,89
-95.5386,30.213,89
-78.9093,34.9273,89
-95.8064,36.0607,89
-112.257,33.5734,89
-78.1672,39.1679,89
-79.6402,43.5974,89
-97.4283,32.9083,89
-87.6027,41.7804,89
-92.0332,30.1605,89
-75.073,40.214,89
-73.4691,41.3781,89
-83.6286,32.5814,89
-89.589,40.6936,89
-90.4758,38.8594,89
-74.1627,40.7921,89
-112.5517,33.3846,89
-77.3008,35.5235,89
-79.0147,35.057,89
-74.0104,40.7087,89
-117.198,47.697,89
-79.9114,40.4681,89
-74.9099,39.8506,88
-75.1534,39.9359,88
-121.9505,37.2304,88
-83.8562,42.2668,88
-116.27,33.6579,88
-82.3799,27.9178,88
-76.5921,39.439,88
-81.3943,28.5792,88
-117.5491,33.6117,88
-122.6326,47.5673,88
-111.8709,41.7048,88
-96.1164,41.2628,88
-85.4808,32.6099,88
-118.4493,34.1511,88
-122.2702,37.8091,88
-122.5756,45.6868,88
-78.8743,35.7895,87
-81.922,41.4446,87
-95.7608,29.5822,87
-108.5507,39.0639,87
-90.5776,41.5236,87
-119.5634,36.9358,87
-96.9942,33.0462,87
-90.0656,30.3583,87
-80.317,25.9372,87
-90.4582,41.5738,87
-94.8758,32.3863,87
-87.6757,41.9038,87
-122.3284,47.6026,87
-96.6338,32.8195,87
-75.7044,39.6155,87
-117.7879,33.8924,87
-76.8537,38.969,87
-111.8734,33.6645,87
-121.8406,36.3699,87
-105.1076,40.0153,87
-77.5576,43.1154,86
-84.2963,33.7748,86
-122.5663,37.8959,86
-72.343,41.5471,86
-87.8445,42.1197,86
-80.7278,34.9273,86
-86.7421,34.7135,86
-117.9306,33.7886,86
-58.3816,-34.6033,86
-121.768,37.6819,86
-74.868,40.517,86
-84.2909,30.4494,86
-76.4052,37.0627,86
-118.1296,34.1379,86
-121.5302,38.5805,86
-84.8541,33.3734,86
-120.9768,38.6153,85
-80.1702,40.2713,85
-122.3419,47.6738,85
-117.2359,32.8807,85
-77.1711,38.8823,85
-97.1342,32.8523,85
-87.9806,42.0884,85
-80.6528,28.149,85
-117.3868,34.102,85
-117.7075,33.5225,85
-84.9702,34.7698,85
-80.0525,40.5465,85
-74.269,40.6945,85
-85.155,35.0486,85
-95.5044,29.7686,85
-74.1268,40.8555,85
-87.8063,42.189,85
-111.929,33.4001,85
-116.5635,43.5407,85
-81.1916,29.4839,85
-122.6408,45.4763,85
-118.6002,34.1519,85
-118.4896,34.0863,85
-74.1079,40.8259,85
-117.0844,32.8215,85
-96.7154,32.9513,85
-1.5,53.3667,85
-122.8224,45.1369,85
-78.6283,35.9022,84
-111.9961,40.6974,84
-87.6607,41.956,84
-97.4295,35.7107,84
-81.1948,29.3005,84
-77.2891,38.8209,84
-155.1413,19.6976,84
-87.7017,41.9206,84
-122.6433,45.5144,84
-74.1574,40.8217,84
-95.4072,29.7709,84
-83.181,40.0231,84
-77.478,37.4535,84
-74.1064,40.6705,84
-122.6431,45.5442,84
-122.1026,37.8381,84
-85.0766,33.5801,84
-120.249,39.3338,84
-86.6801,33.4168,84
-80.3797,27.2498,84
-98.5735,29.4616,84
-121.1649,38.7625,84
-118.4136,34.0565,84
-122.0883,37.6745,84
-74.2579,40.4169,84
-74.1258,40.566,84
-119.7697,36.8874,84
37.6156,55.7522,84
-102.1887,32.0056,83
-84.1872,33.5547,83
-69.6871,44.01,83
-80.2444,26.0206,83
-81.4264,30.2878,83
-81.1647,28.5341,83
-77.1034,39.0024,83
-69.4283,44.7695,83
-98.2232,31.1703,83
-112.0511,33.6238,83
-122.172,37.4178,83
-90.846,35.2418,83
-111.9444,33.2769,83
-118.0086,33.6746,83
-110.8873,32.2132,83
-81.3656,28.6611,83
-84.0259,34.1212,83
-77.1621,38.9358,83
-96.7297,32.9482,83
-121.3626,38.7161,83
-121.6518,37.1747,83
-98.3652,29.5559,83
-79.9438,32.7081,83
-75.6624,41.409,83
-117.6328,33.568,83
-81.2093,35.7427,83
-83.7467,42.7705,83
-75.6724,39.4757,83
-84.2129,33.856,83
-116.8797,32.8405,83
-118.4338,34.0039,83
-86.2876,39.9831,83
-95.4446,29.7431,83
-110.9259,32.3118,82
-82.62,36.4907,82
139.7333,35.6333,82
-111.8153,33.3462,82
-123.2197,44.0486,82
-98.5107,29.6569,82
-118.5995,34.2298,82
-112.2482,33.7694,82
-90.5597,38.6076,82
-74.4637,40.5516,82
-118.4362,34.0657,82
-97.6707,35.124,82
-76.8844,40.2737,82
-121.0376,37.7221,82
-111.9237,33.4912,82
-91.5447,41.664,82
-86.16,39.7724,82
-73.0515,41.5581,82
-93.1519,45.0101,82
-114.5915,42.4199,82
-106.6214,32.0709,82
-116.4586,33.8205,82
-117.8503,33.8818,82
-78.9858,36.0378,82
-76.9798,39.0649,82
-92.5044,35.0522,82
-121.561,38.6961,81
-98.6728,29.4655,81
-118.3278,34.0887,81
-78.968,39.6408,81
-85.5506,42.7864,81
125.0025,10.8742,81
-98.3491,29.4764,81
-75.6195,39.6387,81
-94.1625,45.5608,81
-77.2603,38.6837,81
-84.6998,34.0264,81
-80.2307,39.2844,81
-80.0625,37.2141,81
-122.4381,37.7587,81
-77.2365,39.0274,81
-74.1718,40.9168,81
-101.3393,48.1387,81
-122.1978,37.8927,81
-119.529,45.7788,81
-76.7467,37.354,81
-121.4962,38.6164,81
-81.499,30.3533,81
-97.1694,32.6615,81
-117.4408,33.9989,81
-118.8787,34.3106,81
-87.7897,41.8321,81
-115.2118,36.11,81
-97.717,30.2312,81
8.6824,49.4322,81
-117.2042,33.2194,81
-77.9126,35.68,81
-73.0565,41.2223,81
-123.0867,43.9292,80
-106.6645,35.2334,80
-97.1884,31.5373,80
-80.0664,26.5253,80
-71.8466,42.0581,80
-157.752,21.4003,80
-118.4195,34.2572,80
-81.7948,26.142,80
-119.1726,34.198,80
-81.2129,35.074,80
-115.0877,36.1201,80
-88.1341,41.8032,80
-73.9779,40.6441,80
-111.8819,40.6092,80
-81.2556,42.9793,80
-79.8946,36.1207,80
-82.5306,27.3364,80
-81.2388,28.4959,80
-75.9161,36.6753,80
-122.8123,38.5369,80
-74.4781,40.8447,80
-80.3347,25.6032,80
-81.3278,28.6778,80
-122.5127,37.9257,80
-77.0753,39.1535,80
-87.8945,43.0434,80
0.4667,51.5667,80
-90.4006,38.4231,80
-122.5298,42.1563,80
-84.7331,33.6638,80
-118.3472,34.1753,79
-87.5559,37.9748,79
-75.1318,39.824,79
-95.136,29.5723,79
-75.9269,40.3357,79
-116.4083,33.7056,79
-97.4405,42.9359,79
-86.4563,30.3981,79
-75.6155,40.2605,79
-76.9228,40.2379,79
-117.3273,33.6681,79
-112.2334,33.6135,79
-81.3055,28.6079,79
-117.1246,33.0284,79
-1.1333,52.6333,79
-79.4381,43.8759,79
-75.6684,39.7351,79
-71.6162,42.2695,79
-117.0535,32.711,79
-119.163,34.273,79
-83.4391,31.4382,79
-115.2905,36.2349,79
-149.7664,61.1454,79
-89.6645,35.042,79
-122.0381,37.8916,79
-77.1285,38.8115,79
-95.6491,29.9156,79
-96.9558,37.0931,79
-96.3217,30.6131,79
-80.1338,26.184,79
-92.1066,46.7833,78
-71.4676,41.7694,78
-90.9402,30.2143,78
-122.0741,37.3885,78
-89.2852,43.1596,78
-102.0779,31.9974,78
-117.0864,33.1192,78
-110.1719,31.5918,78
-84.0678,33.9188,78
-77.0453,38.8156,78
-83.8271,42.9425,78
-156.6216,20.9091,78
-111.7367,40.7855,78
-93.3034,44.6307,78
-92.0235,32.5979,78
-120.0607,36.9613,78
-87.881,42.1743,78
-112.1211,46.5172,78
-85.8591,37.694,78
-72.5706,41.8338,78
-75.2168,40.1843,78
-115.0496,36.1788,78
-77.5326,39.1748,78
-114.3857,48.1987,78
-88.0834,42.0334,78
-118.373,34.1683,78
-84.3321,30.5252,78
-120.0139,38.8479,78
-71.7657,42.5244,78
-121.7781,37.3348,77
-75.6945,39.6025,77
-82.2364,27.9379,77
-117.7646,33.6489,77
-84.2986,30.4425,77
-119.9295,36.7967,77
-86.8689,35.9251,77
-111.6946,40.2969,77
-76.5288,39.3919,77
-78.5137,38.0329,77
-0.1667,51.2333,77
-119.1682,46.2131,77
-91.1797,30.6379,77
-77.121,39.0526,77
-111.9679,33.5422,77
-120.4553,35.3471,77
-80.258,26.272,77
-98.7333,20.1167,77
-117.292,33.037,77
145,-37.8333,77
-78.6311,35.843,77
-149.5748,61.5235,77
-80.1049,40.7097,77
-74.9415,40.103,77
-104.8163,39.3276,77
-77.4826,38.2981,77
-86.4286,37.0941,77
-94.1018,30.0861,77
-71.4416,42.5888,76
-74.0468,40.7209,76
-122.417,37.7794,76
-110.95,32.2476,76
-118.3077,46.1107,76
-89.9385,38.849,76
-86.6005,36.3479,76
-97.5087,31.045,76
-116.3745,33.7222,76
-117.0881,32.7371,76
-118.4525,34.1032,76
-118.3216,34.1716,76
121.0509,14.6488,76
-81.9748,33.471,76
-81.5158,28.7313,76
-75.3399,40.1215,76
-96.8653,32.6042,76
-82.1648,33.5578,76
-81.3888,35.3945,76
-71.3498,42.5879,76
-87.5332,38.0967,76
-122.982,45.3234,76
-118.2626,34.0764,76
-88.5429,42.713,75
-118.449,34.1867,75
-120.9501,37.6783,75
-122.3332,37.9809,75
-97.3622,32.8813,75
-120.8043,38.7365,75
-79.7095,43.4453,75
-111.8233,40.8804,75
7.6667,45.05,75
-114.0614,51.0632,75
-80.2512,26.6386,75
-77.3887,38.4336,75
-80.6736,28.017,75
-75.2855,40.0798,75
-121.96,37.9711,75
-76.1464,36.8372,75
-120.8466,37.4947,75
-118.1392,34.147,75
-76.5894,39.2642,75
-74.1601,39.9872,75
-88.5065,44.2586,75
-87.6368,41.8998,75
-117.0842,32.6401,75
-111.9047,40.3491,75
-84.618,33.9203,74
-122.7041,38.3433,74
-96.769,33.1356,74
-122.9667,49.1667,74
-122.3235,47.6355,74
-71.1062,42.4184,74
-95.5238,29.7397,74
-80.1358,25.7829,74
-87.4097,36.5597,74
-87.6836,30.4066,74
-89.5207,43.1184,74
-81.5182,30.1796,74
-98.4251,29.5476,74
28.9647,41.0186,74
-95.6627,29.8327,74
-94.8264,39.166,74
-1.75,53.7833,74
-80.135,26.937,74
57.4797,-20.2439,74
-121.3064,38.4412,74
-96.5926,32.862,74
-157.8167,21.3267,74
-117.1484,33.4936,74
-119.0756,35.3456,74
-77.5621,38.7405,74
-95.538,29.8688,74
-117.1553,34.1359,74
-97.7344,30.3544,74
-118.7208,34.3021,74
-113.994,46.8721,74
-97.477,35.3339,74
-77.0084,39.0261,74
-122.2568,37.8672,74
-117.0763,32.8943,73
-116.8933,32.9017,73
-73.7993,42.8571,73
-84.6466,33.9876,73
-90.3936,30.4009,73
-124.1477,43.374,73
-83.2321,33.0801,73
-81.4429,28.5143,73
-94.8191,38.8814,73
-83.5446,43.2584,73
-118.1362,34.2005,73
-104.9528,39.729,73
-93.3297,37.1702,73
-97.8203,30.5052,73
-121.8894,37.2525,73
-71.1112,42.4247,73
-84.4613,33.9306,73
-73.883,41.5861,73
-77.7128,39.6291,73
-79.9969,32.801,73
-85.5426,36.2443,73
-72.7801,41.5372,73
18.05,59.3333,73
-1.6194,54.9881,73
-122.3802,37.6198,72
-122.4809,48.7395,72
-101.8552,33.5779,72
-115.1479,36.0097,72
-80.1153,26.3457,72
-120.1287,34.5021,72
-157.7919,21.2983,72
-119.2162,35.188,72
-96.3139,32.9478,72
-85.8542,41.5595,72
-77.0596,38.9345,72
-114.0802,51.0472,72
-121.3116,38.6932,72
-121.446,38.5378,72
-73.9301,40.7721,72
-76.9779,38.6259,72
-117.5344,33.8778,72
-80.8983,35.3014,72
0.1492,52.1904,72
-117.0179,32.7838,72
-122.1653,47.6201,72
-92.8473,45.0648,72
-75.396,40.0893,72
-113.5746,37.0645,72
-90.3469,38.5899,72
-77.6308,38.8175,72
-89.7726,35.1364,72
-87.1133,37.7742,72
-47.8,-21.1667,72
-81.4653,28.4517,71
-75.4374,40.6452,71
-77.1922,38.864,71
108.3833,15.85,71
-118.614,34.2868,71
-88.0112,41.8089,71
-82.7873,27.9095,71
-76.4936,37.0736,71
-77.496,37.6192,71
-80.9667,46.5,71
-106.5807,35.1091,71
-82.2464,34.8601,71
-90.8657,30.2974,71
-117.2139,33.5539,71
-120.3593,47.3707,71
-96.1666,41.2993,71
30.5167,50.4333,71
-122.2589,47.8985,71
-93.3636,44.7578,71
-76.8394,39.2404,71
-81.9229,28.9175,71
-122.3032,37.918,71
-105.9378,35.687,71
-121.0705,38.9234,71
-90.2505,30.0282,71
-122.4618,40.6083,71
-72.9282,41.3081,71
-80.4725,43.447,70
-74.9535,40.2647,70
-96.9676,32.5901,70
-94.7453,38.9499,70
-74.9741,39.8898,70
-121.4434,38.4738,70
-95.3727,30.0684,70
-75.4367,39.9853,70
-75.1762,39.9686,70
-90.054,29.9147,70
-75.5281,39.7157,70
-98.4816,29.4396,70
-78.9071,33.7527,70
-115.1243,36.1737,70
-1,51.4333,70
-92.796,34.3422,70
-121.1872,37.8311,70
-97.3802,32.7406,70
-79.8206,34.2125,70
-118.2454,34.5873,70
-87.8247,42.0855,70
-84.1974,31.0974,70
-77.0369,39.0046,70
-71.1655,42.6489,70
-83.6228,42.2061,70
-94.1574,36.0626,70
-111.8537,33.4403,70
-117.8507,34.1189,70
-84.4603,42.5797,70
-117.9939,33.7474,70
-97.8419,30.4295,70
-123.1276,49.2661,70
-73.6232,40.8742,70
-117.0333,32.8127,70
-122.6005,45.4818,70
-117.4309,33.3532,70
-97.2517,32.9346,70
-122.7677,49.1636,69
-75.3333,40.0266,69
-113.5999,37.1834,69
-87.6503,41.8745,69
-122.2919,47.6606,69
-84.5504,33.8119,69
-118.0528,33.8661,69
-118.2201,33.8959,69
-119.9028,39.4907,69
-93.7502,32.5251,69
-157.8274,21.296,69
-88.9304,42.7816,69
-158.0862,21.3775,69
-86.4563,42.0569,69
-97.6772,30.6327,69
-88.9995,42.3296,69
-81.4097,28.4913,69
-77.672,37.4426,69
-79.028,33.6359,69
-93.3176,37.219,69
-112.3975,42.9061,69
-95.2958,32.2313,69
-97.8002,30.2058,69
-111.7895,33.2479,69
-122.0074,37.4249,69
-97.7565,30.4549,69
-94.6275,39.1142,69
-118.49,34.0311,69
-96.6712,33.0362,69
-97.7707,30.3389,69
-117.6625,33.5017,69
-71.4225,42.3888,69
-80.0997,43.4353,69
-119.5004,49.8803,68
-157.8374,21.3422,68
-82.0187,26.5681,68
-86.5264,39.1653,68
-80.2044,25.7665,68
-120.8487,37.5372,68
-87.7016,41.9759,68
-83.1201,39.8639,68
-74.5914,40.8461,68
-76.8894,38.8576,68
-74.264,40.7919,68
-83.0172,40.0205,68
-84.2215,39.3281,68
-103.7071,48.223,68
-71.1595,42.4897,68
-117.2772,34.0144,68
-84.4432,33.793,68
-75.5971,39.1817,68
-86.7811,35.9086,68
-81.7915,41.3862,68
-77.1201,38.9084,68
-75.1249,38.3384,68
-71.4373,41.7798,68
-122.321,37.5741,68
-95.5429,29.9266,68
-80.6191,36.4617,68
-76.6231,39.2952,68
-122.0442,37.6393,68
-80.7583,28.2119,68
-116.8372,33.0706,68
-90.0027,35.1359,68
-157.9637,21.4701,68
-118.1564,34.1121,68
-86.9595,35.9024,68
-73.2652,40.7338,68
-98.23,26.2034,68
-90.3231,38.6657,68
-87.7902,41.8937,68
-102.0334,32.0466,68
-76.8,18,68
-75.0058,40.1877,68
-70.8578,42.5653,68
-121.0769,38.8966,68
-84.5624,39.024,67
-86.6446,36.1784,67
-122.2509,38.0984,67
-84.2391,39.2549,67
-87.988,41.7401,67
-118.1396,33.9231,67
-88.0302,41.811,67
-118.2607,33.8267,67
-78.7789,35.7509,67
-117.8931,33.8768,67
-66.6704,45.9535,67
-118.88,34.2133,67
-122.7841,38.4468,67
-156.443,20.6989,67
-95.357,30.0983,67
-97.4395,35.2226,67
-71.2256,42.795,67
-76.6241,38.2764,67
114.1333,22.5333,67
-118.0069,33.7265,67
-76.8833,39.2043,67
-123.0667,49.3167,67
-117.0167,32.5333,67
-80.2059,26.2442,67
-74.0079,40.7139,67
-122.6208,45.5774,67
-115.2124,36.0781,67
-89.5274,43.0737,67
-95.8244,29.7858,67
-91.2432,43.9102,67
-84.1702,33.8082,67
-81.25,42.9833,67
-115.0525,36.2359,67
-112.0376,33.2852,67
-122.6147,45.4023,67
-81.5851,30.2793,67
-123.71,45.4662,67
-122.1331,38.1129,67
-79.6984,35.9899,66
-95.57,29.8724,66
-78.3514,35.4813,66
-74.2494,40.6247,66
-121.9144,37.3239,66
-76.7298,39.1758,66
-86.463,30.5143,66
-122.1163,37.6293,66
-122.002,37.3061,66
-76.557,39.2784,66
-122.0118,37.0614,66
-72.5461,41.7039,66
-110.8238,32.2211,66
-121.1761,38.678,66
-100.4,25.6667,66
-89.986,35.0985,66
-112.3773,33.6096,66
-90.3108,42.2829,66
-97.1467,31.5493,66
-122.7455,45.6103,66
-112.3874,33.3776,66
4.3,52.0833,66
-82.0176,41.4969,66
-86.2712,36.2788,66
-0.0882,51.5273,66
-96.667,40.8,66
-82.0926,33.5242,66
-122.1957,47.8435,66
-122.7992,45.4573,66
-75.2208,39.9883,66
-78.2051,35.7831,66
-75.6742,45.4127,66
-119.23,34.1905,66
-117.3205,34.3661,66
-118.4004,34.0736,66
-87.3515,37.9568,66
-76.8139,39.3788,66
-115.0584,36.0584,66
-105.0141,39.5975,66
-115.2131,36.2143,66
-122.9367,42.3914,66
-119.8285,36.84,66
-117.7271,33.565,66
-74.5245,40.4981,66
-117.8189,33.9958,66
-120.5308,46.5982,65
-74.893,40.1804,65
-88.0179,41.9708,65
-118.0835,34.52,65
-85.853,33.5743,65
-98.6682,29.504,65
-87.9237,42.1286,65
-82.6773,27.7899,65
-111.8837,40.7561,65
-117.7167,49.1,65
149.1344,-35.276,65
-93.7239,38.7862,65
-71.1329,42.38,65
-104.9582,39.5347,65
-79.4811,43.7848,65
-71.7147,42.2865,65
-82.3828,40.1241,65
-80.2723,26.1001,65
-117.9633,33.88,65
-71.1287,42.3596,65
-111.5547,40.0278,65
-73.9583,40.6449,65
-96.8353,32.9299,65
-90.6425,35.8864,65
-71.4604,41.705,65
-86.0779,39.9744,65
-105.2647,40.4999,65
-115.1333,36.2729,65
-69.7795,44.3106,65
-80.2072,26.7063,65
-76.7285,39.051,65
-85.182,41.1005,65
-95.4099,29.7527,65
-97.288,32.8524,65
-80.1826,25.7806,65
-72.5215,41.7759,65
-74.005,40.7055,65
-3.2,51.5,65
-101.8313,35.222,65
-73.8986,40.6391,65
-97.0781,32.9343,65
-96.7003,43.55,65
-88.009,41.931,65
-73.9361,40.74,65
-81.3618,28.8301,65
-121.9743,37.8129,65
-80.1046,26.3818,65
-73.9397,40.6009,64
-118.2831,34.0266,64
-82.7283,27.7897,64
-92.3341,38.9517,64
-76.9118,38.7395,64
-77.4582,37.5522,64
-79.5667,43.7,64
-157.9371,21.4219,64
-83.5367,42.3655,64
-88.0508,42.2667,64
-78.8786,35.6022,64
-94.7786,38.8518,64
-71.1816,42.3955,64
-73.9906,40.6944,64
-105.0473,39.9355,64
28.0784,-26.1353,64
-80.3434,25.9825,64
-83.2303,42.6644,64
-81.6319,28.4768,64
-123.1041,49.2836,64
-113.4989,53.5421,64
151.1949,-33.8262,64
-74.573,40.6761,64
-80.1733,41.6465,64
-96.8286,46.9257,64
-70.1696,44.0845,64
-118.8312,35.438,64
-90.0286,34.9592,64
-78.8656,43.898,64
-74.0246,40.7904,64
-111.9434,40.7002,64
-111.3252,35.2985,64
-90.3263,38.645,64
-90.4271,38.6383,64
-95.5643,29.7419,64
-80.211,25.991,64
-95.0855,30.3413,64
-123.271,44.6391,64
-77.0611,39.0898,64
-118.4924,34.1921,64
-94.0155,30.1316,63
-86.6292,30.452,63
-159.3553,22.0837,63
-85.111,41.1566,63
-91.662,42.0245,63
-89.1494,30.473,63
-1.6225,53.7989,63
-76.5159,42.4072,63
-75.3814,40.6552,63
-117.7942,33.7633,63
-75.3937,40.0902,63
-96.5114,32.0795,63
-43.1303,-22.9021,63
-83.1785,42.5983,63
-122.3008,37.8113,63
-74.5857,40.3289,63
-96.8938,32.9245,63
-75.1444,39.9643,63
-122.2872,47.6854,63
-82.5286,33.4966,63
-84.5046,39.1097,63
-0.45,52.1333,63
-86.4605,35.9298,63
-148.4657,61.6092,63
-114.6657,32.6888,63
-89.811,31.217,63
-122.6853,38.4578,63
-100.3833,20.6,63
-93.6289,41.5839,63
-96.5821,32.9685,63
-122.2398,47.9422,63
-89.651,35.0911,63
-87.9921,42.0643,63
-80.863,34.1192,63
-4.8823,36.5083,63
-116.6516,33.8148,63
21,52.25,63
-88.3201,41.7606,63
-73.924,40.5833,63
